input,output
"On Sunday, our family went for a picnic. Mom, dad, Alice, Sissy (our dog), and I got in the van and drove to the park. Alice and I played fetch with Sissy. Dad fired up the grill and made some hamburgers. Mom made some salad. Mom asked me to sp...Options:(A) Picnic(B) Alice(C) Jon(D) Sissy","(0) At the start of the picnic, the family members are: Mom, dad, Alice, Sissy (the dog), and the narrator.(1) The family goes to the park and Alice and the narrator play fetch with Sissy.(2) Dad grills hamburgers and Mom makes salad.(3) Mom asks the narrator to do something, but the story is cut off.At the end of the story, the dog's name is Sissy. The answer is (D)."
"Alice, Bob, and Claire are playing a game where they each have a colored ball. At the start of the game, Alice has a red ball, Bob has a blue ball, and Claire has a green ball. Throughout the game, the players swap their balls in pairs. First, Alice and Bob swap balls. Then, Bob and Claire swap balls. Finally, Alice and Claire swap balls. At the end of the game, Claire has the","(0) At the start: Alice: red, Bob: blue, Claire: green.(1) Alice and Bob swap balls: Alice: blue, Bob: red, Claire: green.(2) Bob and Claire swap balls: Alice: blue, Bob: green, Claire: red.(3) Alice and Claire swap balls: Alice: green, Bob: green, Claire: blue.At the end of the game, Claire has the blue ball. The answer is (B)."
"Rose and Lily were best friends who had a house with blue walls. They went to a couch store where they met Jerry, who worked there. Lily found a green couch that she liked. At the end, the story mentions that someone did not go to the party. Who did not go to the party?","(0) At the start, Rose and Lily were best friends who had a house with blue walls.(1) They went to a couch store where they met Jerry, who worked there.(2) Lily found a green couch that she liked.(3) At the end, the story mentions that someone did not go to the party.The answer is (D) Tom, as the story does not mention Tom going to the party."
Rose and Lily were best friends. They had met when they were little and grew up together. Lily and Rose got a house to live in and painted the walls blue. Then they went to buy a couch. Jerry worked at the couch store. Lily found a green couch that Options:(A) Rose and Lily moved in together(B) Rose gave Lily a couch(C) Lily gave Rose a rug(D) Rose grew up with as friends with Lily,"(0) At the start, Rose and Lily were best friends who had known each other since they were little.(1) Lily and Rose got a house together and painted the walls blue.(2) Lily and Rose went to a couch store where Jerry worked.(3) Lily found a green couch that she liked.The correct answer is (D) Rose grew up with as friends with Lily, as the story indicates that Rose and Lily were best friends who had known each other since they were little."
"Bob is a young child who owns a farm where he grows potatoes. One day, Bob and his dog Gob went to check on the potato crop. At the start, Bob had a certain number of potatoes that were not yet eaten. During the day, Bob and Gob found some additional potatoes that were not eaten. At the end of the day, Bob had a total of 300 potatoes that were not eaten. How many potatoes did Bob find that were not eaten?","(0) At the start, Bob had an unknown number of potatoes that were not eaten.(1) During the day, Bob and Gob found some additional potatoes that were not eaten.(2) At the end of the day, Bob had a total of 300 potatoes that were not eaten.The question is: How many potatoes did Bob find that were not eaten? The answer is (C) 300."
"Alice, Bob, and Claire are playing a game. At the start of the game, they each have a pet: Alice has a cat, Bob has a dog, and Claire has a rabbit. Throughout the game, the players switch pets with each other. First, Alice and Bob switch pets. Then, Bob and Claire switch pets. Finally, Alice and Claire switch pets. At the end of the game, Bob has the Options:(A) cat(B) dog(C) rabbit","(0) At the start: Alice: cat, Bob: dog, Claire: rabbit.(1) Alice and Bob switch pets: Alice: dog, Bob: cat, Claire: rabbit.(2) Bob and Claire switch pets: Alice: dog, Bob: rabbit, Claire: cat.(3) Alice and Claire switch pets: Alice: rabbit, Bob: rabbit, Claire: dog.At the end of the game, Bob has the dog. The answer is (B)."
"Alice, Bob, and Claire are playing a game where they each have a different colored ball. At the start, Alice has a red ball, Bob has a blue ball, and Claire has a green ball. Throughout the game, they swap balls in pairs. First, Alice and Bob swap balls. Then, Bob and Claire swap balls. Finally, Alice and Claire swap balls. At the end of the game, Claire has the","(0) At the start: Alice: red, Bob: blue, Claire: green.(1) Alice and Bob swap balls: Alice: blue, Bob: red, Claire: green.(2) Bob and Claire swap balls: Alice: blue, Bob: green, Claire: red.(3) Alice and Claire swap balls: Alice: green, Bob: red, Claire: blue.At the end of the game, Claire has the blue ball. The answer is (C)."
"Ally, Melissa, and Kelly are baking treats for Kelly's birthday. At the start, Ally wants to bake a cake for Kelly's birthday. Melissa wants to bake cookies and cupcakes as well. As they prepare, Ally and Melissa decide to bake all the treats together. At the end, what was Ally making?","(0) At the start, Ally wanted to bake a cake for Kelly's birthday, and Melissa wanted to bake cookies and cupcakes.(1) Ally and Melissa decided to bake all the treats together.(2) At the end, Ally was making a cake for Kelly's birthday.The answer is (C) cake."
"Alice, Bob, and Claire are playing a game. At the start of the game, they each have a pet: Alice has a dog, Bob has a cat, and Claire has a bird. As the game progresses, pairs of players trade pets. First, Alice and Bob swap pets. Then, Bob and Claire swap pets. Finally, Claire and Alice swap pets. At the end of the game, Claire has the","(0) At the start: Alice: dog, Bob: cat, Claire: bird.(1) Alice and Bob swap pets: Alice: cat, Bob: dog, Claire: bird.(2) Bob and Claire swap pets: Alice: cat, Bob: bird, Claire: dog.(3) Claire and Alice swap pets: Alice: bird, Bob: bird, Claire: cat.At the end of the game, Claire has the cat. The answer is (C)."
"Greg, Peter, and Lucy were playing in the park. They started by playing with a ball, but then Lucy said she wanted to climb a tree. The group then explored the park and found a large tree that they climbed. At the end, they had found the Options:(A) Greg's mother(B) A ball(C) A large tree(D) Their friend, Robert","(0) Greg, Peter, and Lucy were playing in the park. They started by playing with a ball, but then Lucy said she wanted to climb a tree. (1) The group then explored the park and found a large tree that they climbed. At the end, they had found a large tree. The answer is (C)."
"Mitchell and his brother, Graham are biking to the store to buy lemons. They want to make a lemonade stand for their friends. In order to do this, they need to buy lemons, sugar, and cups from the store. While they are at the store, they run into their friends. Where did Mitchell and Graham see their friends first?","(0) Mitchell and Graham are going to the store to buy supplies for a lemonade stand.(1) On the way to the store, they run into their friends.(2) The most likely place they would have run into their friends is at the store, where they were going to buy the supplies.(3) Therefore, the answer is (C) The store."
"Emily was a princess that lived in a castle made out of rainbows and chocolate. Her mom and dad were very kind to her. Her favorite thing to do was to play on the swings on the chocolate tree in their front yard with her friend Daisy. Emily always g... According to the story, where did Emily live?","(0) Emily was a princess that lived in a castle made out of rainbows and chocolate.(1) The story mentions that her favorite thing to do was to play on the swings on the chocolate tree in their front yard.(2) Therefore, according to the story, Emily lived in a castle made of rainbows and chocolate. The answer is (D) In a castle made of rainbows and chocolate."
"Frank, Bob, and Bob's dad are at the park. Frank brought several items to share with Bob and his dad. At the start, Frank has a ladder, a coloring book, a toy car, and a bicycle. As they play, Frank gives some of the items to Bob and his dad. First, Frank gives the ladder to Bob's dad. Then, Frank gives the coloring book to Bob. Finally, Frank gives the toy car to Bob. At the end, Bob's dad has the Options:(A) ladder(B) coloring book(C) toy car(D) bicycle","(0) At the start, Frank has a ladder, a coloring book, a toy car, and a bicycle.(1) Frank gives the ladder to Bob's dad.(2) Frank gives the coloring book to Bob.(3) Frank gives the toy car to Bob.At the end, Bob's dad has the bicycle. The answer is (D)."
"Alice, Bob, and Claire are at a picnic. At the start, Alice has a sandwich, Bob has an apple, and Claire has a cookie. Throughout the picnic, they trade their snacks. First, Alice and Bob swap snacks. Then, Bob and Claire swap snacks. Finally, Alice and Claire swap snacks. At the end of the picnic, Claire has the Options: (A) sandwich (B) apple (C) cookie","(0) At the start: Alice: sandwich, Bob: apple, Claire: cookie. (1) Alice and Bob swap snacks: Alice: apple, Bob: sandwich, Claire: cookie. (2) Bob and Claire swap snacks: Alice: apple, Bob: cookie, Claire: sandwich. (3) Alice and Claire swap snacks: Alice: cookie, Bob: cookie, Claire: apple. At the end of the picnic, Claire has the apple. The answer is (B)."
"Alice, Bob, and Claire are playing a game. At the start of the game, they each have a pet: Alice has a dog, Bob has a cat, and Claire has a hamster. As the game progresses, pairs of players trade pets. First, Claire and Alice swap pets. Then, Alice and Bob swap pets. Finally, Claire and Bob swap pets. At the end of the game, Bob has the","(0) At the start: Alice: dog, Bob: cat, Claire: hamster.(1) Claire and Alice swap pets: Alice: hamster, Bob: cat, Claire: dog.(2) Alice and Bob swap pets: Alice: cat, Bob: hamster, Claire: dog.(3) Claire and Bob swap pets: Alice: cat, Bob: dog, Claire: hamster.At the end of the game, Bob has the dog. The answer is (B)."
"Alice, Bob, and Claire are playing a game with three different types of buttons: red, green, and blue. At the start of the game, Alice has the red button, Bob has the green button, and Claire has the blue button. Throughout the game, the players swap the buttons in a series of transformations. First, Alice and Bob swap buttons. Then, Bob and Claire swap buttons. Finally, Alice and Claire swap buttons. At the end of the game, Claire has the","(0) At the start: Alice: red, Bob: green, Claire: blue.(1) Alice and Bob swap buttons: Alice: green, Bob: red, Claire: blue.(2) Bob and Claire swap buttons: Alice: green, Bob: blue, Claire: red.(3) Alice and Claire swap buttons: Alice: blue, Bob: blue, Claire: green.At the end of the game, Claire has the green button. The answer is (C)."
"Alice, Bob, and Claire are students in a chemistry class. At the start of the class, they each have a different chemical compound: Alice has hydrogen peroxide, Bob has sodium chloride, and Claire has sulfuric acid. Throughout the class, the students exchange compounds with each other. First, Alice and Bob swap compounds. Then, Bob and Claire swap compounds. Finally, Alice and Bob swap compounds again. At the end of the class, Bob has the Options: (A) hydrogen peroxide (B) sodium chloride (C) sulfuric acid","(0) At the start: Alice: hydrogen peroxide, Bob: sodium chloride, Claire: sulfuric acid. (1) Alice and Bob swap compounds: Alice: sodium chloride, Bob: hydrogen peroxide, Claire: sulfuric acid. (2) Bob and Claire swap compounds: Alice: sodium chloride, Bob: sulfuric acid, Claire: hydrogen peroxide. (3) Alice and Bob swap compounds: Alice: hydrogen peroxide, Bob: sodium chloride, Claire: sulfuric acid. At the end of the class, Bob has the sodium chloride. The answer is (B)."
"Alice, Bob, and Charlie are playing a game where they each have a colored cube. At the start of the game, Alice has a red cube, Bob has a blue cube, and Charlie has a green cube. Throughout the game, they swap the cubes in the following order: First, Alice and Bob swap cubes. Then, Bob and Charlie swap cubes. Finally, Charlie and Alice swap cubes. At the end of the game, Charlie has the","(0) At the start: Alice: red, Bob: blue, Charlie: green.(1) Alice and Bob swap cubes: Alice: blue, Bob: red, Charlie: green.(2) Bob and Charlie swap cubes: Alice: blue, Bob: green, Charlie: red.(3) Charlie and Alice swap cubes: Alice: green, Bob: green, Charlie: blue.At the end of the game, Charlie has the blue cube. The answer is (C) blue cube."
"Emily and her mother went to the grocery store to look at the fruit. Emily had to choose one fruit to buy. The options were pears, lemons, apples, and bananas. Which fruit did Emily choose?","(0) At the start, Emily and her mother went to the grocery store to look at the fruit.(1) The fruit options were pears, lemons, apples, and bananas.(2) Emily had to choose one fruit to buy.(3) Emily chose the apples. The answer is (C)."
"Samantha, Emily, and Olivia are playing a game with colored blocks. At the start of the game, Samantha has a red block, Emily has a green block, and Olivia has a blue block. During the game, the players swap blocks in pairs. First, Samantha and Emily swap blocks. Then, Emily and Olivia swap blocks. Finally, Samantha and Olivia swap blocks. At the end of the game, Olivia has the Options:(A) red block(B) green block(C) blue block","(0) At the start: Samantha: red, Emily: green, Olivia: blue.(1) Samantha and Emily swap blocks: Samantha: green, Emily: red, Olivia: blue.(2) Emily and Olivia swap blocks: Samantha: green, Emily: blue, Olivia: red.(3) Samantha and Olivia swap blocks: Samantha: blue, Emily: blue, Olivia: red.At the end of the game, Olivia has the red block. The answer is (A)."
"Alice, Bob, and Claire are playing a game. At the start of the game, they each have a different colored ball: Alice has a red ball, Bob has a blue ball, and Claire has a green ball. As the game progresses, pairs of players trade balls. First, Alice and Bob swap balls. Then, Bob and Claire swap balls. Finally, Alice and Claire swap balls. At the end of the game, Claire has the","(0) At the start: Alice: red, Bob: blue, Claire: green.(1) Alice and Bob swap balls: Alice: blue, Bob: red, Claire: green.(2) Bob and Claire swap balls: Alice: blue, Bob: green, Claire: red.(3) Alice and Claire swap balls: Alice: green, Bob: green, Claire: blue.At the end of the game, Claire has the blue ball. The answer is (C) blue ball."
"Alice, Bob, and Claire are going on a field trip. At the start of the trip, they are each assigned a color of flower to collect: Alice collects red flowers, Bob collects yellow flowers, and Claire collects blue flowers. As they explore the field, the friends swap the types of flowers they are collecting. First, Alice and Bob swap the flowers they are collecting. Then, Bob and Claire swap the flowers they are collecting. Finally, Alice and Claire swap the flowers they are collecting. At the end of the field trip, Alice has the Options:(A) red flowers(B) yellow flowers(C) blue flowers","(0) At the start: Alice: red, Bob: yellow, Claire: blue.(1) Alice and Bob swap flowers: Alice: yellow, Bob: red, Claire: blue.(2) Bob and Claire swap flowers: Alice: yellow, Bob: blue, Claire: red.(3) Alice and Claire swap flowers: Alice: blue, Bob: blue, Claire: yellow.At the end of the field trip, Alice has the yellow flowers. The answer is (B)."
"Alice, Bob, and Claire are playing a game with a set of animals. At the start of the game, they each have a different animal: Alice has a rabbit, Bob has a fox, and Claire has a squirrel. As the game progresses, the animals are swapped between the players. First, Claire and Alice swap animals. Then, Alice and Bob swap animals. Finally, Claire and Bob swap animals. At the end of the game, Bob has the Options:(A) rabbit(B) fox(C) squirrel","(0) At the start: Alice: rabbit, Bob: fox, Claire: squirrel.(1) Claire and Alice swap animals: Alice: squirrel, Bob: fox, Claire: rabbit.(2) Alice and Bob swap animals: Alice: fox, Bob: rabbit, Claire: squirrel.(3) Claire and Bob swap animals: Alice: fox, Bob: squirrel, Claire: rabbit.At the end of the game, Bob has the squirrel. The answer is (C)."
"Alice, Bob, and Claire are at a birthday party. At the start of the party, they are each holding a gift: Alice has a green gift, Bob has a red gift, and Claire has a blue gift. As the party progresses, the three friends decide to swap gifts with each other. First, Alice and Bob swap gifts. Then, Bob and Claire swap gifts. Finally, Alice and Claire swap gifts. At the end of the party, Claire has the Options:(A) green gift(B) red gift(C) blue gift","(0) At the start: Alice: green, Bob: red, Claire: blue.(1) Alice and Bob swap gifts: Alice: red, Bob: green, Claire: blue.(2) Bob and Claire swap gifts: Alice: red, Bob: blue, Claire: green.(3) Alice and Claire swap gifts: Alice: blue, Bob: green, Claire: red.At the end of the party, Claire has the red gift. The answer is (B)."
"Alice, Bob, and Claire are butterflies who are going through their life cycle. At the start, Alice is in the egg stage, Bob is in the larva stage, and Claire is in the chrysalis stage. As time passes, the butterflies progress through their stages. First, Alice hatches and becomes a larva. Then, Bob sheds his skin and enters the pupa stage. Finally, Claire emerges from the chrysalis as an adult butterfly. At the end, the stages of the butterflies areOptions:(A) Alice: egg, Bob: larva, Claire: adult(B) Alice: larva, Bob: pupa, Claire: adult(C) Alice: larva, Bob: pupa, Claire: egg","(0) At the start: Alice: egg, Bob: larva, Claire: chrysalis.(1) Alice hatches and becomes a larva.(2) Bob sheds his skin and enters the pupa stage.(3) Claire emerges from the chrysalis as an adult butterfly.At the end, the stages of the butterflies are: Alice: larva, Bob: pupa, Claire: adult. The answer is (B)."
"Alice, Bob, and Claire are at a party. At the start, Alice has a red balloon, Bob has a blue balloon, and Claire has a yellow balloon. Throughout the party, the three friends swap balloons with each other. First, Alice and Bob swap balloons. Then, Bob and Claire swap balloons. Finally, Alice and Claire swap balloons. At the end of the party, Claire has the Options:(A) red balloon(B) blue balloon(C) yellow balloon","(0) At the start: Alice: red, Bob: blue, Claire: yellow.(1) Alice and Bob swap balloons: Alice: blue, Bob: red, Claire: yellow.(2) Bob and Claire swap balloons: Alice: blue, Bob: yellow, Claire: red.(3) Alice and Claire swap balloons: Alice: yellow, Bob: yellow, Claire: blue.At the end of the party, Claire has the blue balloon. The answer is (B)."
"Jill needed to make her famous apple pie, but she was missing some ingredients. At the start, she had yellow apples, red cherries, orange oranges, and green lettuce. As she prepared to bake, she realized she needed to buy an additional ingredient. First, she bought flour to make the pie crust. Then, she bought butter to add to the filling. Finally, she bought sugar to sweeten the apples. At the end, Jill had everything she needed to make her delicious apple pie. What did Jill need to buy to make her pie?","(0) At the start, Jill had yellow apples, red cherries, orange oranges, and green lettuce.(1) Jill bought flour to make the pie crust.(2) Jill bought butter to add to the filling.(3) Jill bought sugar to sweeten the apples.At the end, Jill had everything she needed to make her delicious apple pie. The answer is (C) Flour."
"Jill was getting ready to make her famous apple pie. She had yellow apples growing on her land, but she also had red cherries, orange oranges, and green lettuce that made her happy. Before going home to bake her pie, Jill went to Options: (A) The store (B) The car wash (C) Her mother's house (D) The library","(0) Jill was getting ready to make her famous apple pie. She had yellow apples growing on her land, but she also had red cherries, orange oranges, and green lettuce that made her happy. (1) Before going home to bake her pie, Jill went to her mother's house. The answer is (C)."
"Jill was making her famous apple pies from the yellow apples that grew on her land. She was happy to see the nice colors of the red cherries, orange oranges, and green lettuce, even though it was not time to pick them. At the end of the day, Jill would eat some of the apple pies she had made. What was the name of the person making the apple pies?","(0) Jill was making her famous apple pies from the yellow apples that grew on her land.(1) Jill was happy to see the nice colors of the red cherries, orange oranges, and green lettuce, even though it was not time to pick them.(2) At the end of the day, Jill would eat some of the apple pies she had made.The person making the apple pies was Jill. The answer is (C)."
